;;EPA SWMM Time Series Data
;;18709002-18709001 Flow (cfs)
07/01/2003	0:05	0.000463631
07/01/2003	0:10	0.0009300331
07/01/2003	0:15	0.001362324
07/01/2003	0:20	0.001761482
07/01/2003	0:25	0.002141255
07/01/2003	0:30	0.002515327
07/01/2003	0:35	0.002888541
07/01/2003	0:40	0.003275448
07/01/2003	0:45	0.003681564
07/01/2003	0:50	0.00412508
07/01/2003	0:55	0.004623854
07/01/2003	1:00	0.005181313
07/01/2003	1:05	0.005696038
07/01/2003	1:10	0.006242971
07/01/2003	1:15	0.006802378
07/01/2003	1:20	0.007401884
07/01/2003	1:25	0.008043743
07/01/2003	1:30	0.008760899
07/01/2003	1:35	0.009720127
07/01/2003	1:40	0.01102427
07/01/2003	1:45	0.01441861
07/01/2003	1:50	0.04230256
07/01/2003	1:55	0.1443935
07/01/2003	2:00	0.2145945
07/01/2003	2:05	0.234961
07/01/2003	2:10	0.2435004
07/01/2003	2:15	0.2490144
07/01/2003	2:20	0.2538759
07/01/2003	2:25	0.2593436
07/01/2003	2:30	0.2666531
07/01/2003	2:35	0.2772789
07/01/2003	2:40	0.2915575
07/01/2003	2:45	0.3080291
07/01/2003	2:50	0.3242246
07/01/2003	2:55	0.3388412
07/01/2003	3:00	0.3511006
07/01/2003	3:05	0.3610442
07/01/2003	3:10	0.369792
07/01/2003	3:15	0.3778272
07/01/2003	3:20	0.3853152
07/01/2003	3:25	0.3923049
07/01/2003	3:30	0.3988023
07/01/2003	3:35	0.4046669
07/01/2003	3:40	0.4101262
07/01/2003	3:45	0.4153561
07/01/2003	3:50	0.42003
07/01/2003	3:55	0.4233685
07/01/2003	4:00	0.4252646
07/01/2003	4:05	0.4264122
07/01/2003	4:10	0.4272124
07/01/2003	4:15	0.4281754
07/01/2003	4:20	0.4296005
07/01/2003	4:25	0.431724
07/01/2003	4:30	0.4347773
07/01/2003	4:35	0.4389005
07/01/2003	4:40	0.4440604
07/01/2003	4:45	0.450258
07/01/2003	4:50	0.4574891
07/01/2003	4:55	0.4657371
07/01/2003	5:00	0.4749406
07/01/2003	5:05	0.4850863
07/01/2003	5:10	0.495526
07/01/2003	5:15	0.5062934
07/01/2003	5:20	0.5171314
07/01/2003	5:25	0.5274882
07/01/2003	5:30	0.5374265
07/01/2003	5:35	0.5469741
07/01/2003	5:40	0.5563303
07/01/2003	5:45	0.5663071
07/01/2003	5:50	0.5778121
07/01/2003	5:55	0.5909507
07/01/2003	6:00	0.6050575
07/01/2003	6:05	0.6204724
07/01/2003	6:10	0.6352488
07/01/2003	6:15	0.6494734
07/01/2003	6:20	0.6624352
07/01/2003	6:25	0.6739632
07/01/2003	6:30	0.6842529
07/01/2003	6:35	0.6941542
07/01/2003	6:40	0.7056845
07/01/2003	6:45	0.7219787
07/01/2003	6:50	0.7443146
07/01/2003	6:55	0.7711831
07/01/2003	7:00	0.7997345
07/01/2003	7:05	0.8268576
07/01/2003	7:10	0.8502893
07/01/2003	7:15	0.8690047
07/01/2003	7:20	0.8829461
07/01/2003	7:25	0.8935383
07/01/2003	7:30	0.9023307
07/01/2003	7:35	0.9107126
07/01/2003	7:40	0.9199219
07/01/2003	7:45	0.9307293
07/01/2003	7:50	0.9429467
07/01/2003	7:55	0.9558749
07/01/2003	8:00	0.9686853
07/01/2003	8:05	0.9805515
07/01/2003	8:10	0.9913164
07/01/2003	8:15	1.000668
07/01/2003	8:20	1.008757
07/01/2003	8:25	1.01588
07/01/2003	8:30	1.022376
07/01/2003	8:35	1.028117
07/01/2003	8:40	1.032456
07/01/2003	8:45	1.035071
07/01/2003	8:50	1.036472
07/01/2003	8:55	1.03756
07/01/2003	9:00	1.039011
07/01/2003	9:05	1.041294
07/01/2003	9:10	1.044806
07/01/2003	9:15	1.049638
07/01/2003	9:20	1.055647
07/01/2003	9:25	1.062602
07/01/2003	9:30	1.070287
07/01/2003	9:35	1.078594
07/01/2003	9:40	1.087405
07/01/2003	9:45	1.096713
07/01/2003	9:50	1.106457
07/01/2003	9:55	1.116679
07/01/2003	10:00	1.127028
07/01/2003	10:05	1.137663
07/01/2003	10:10	1.149141
07/01/2003	10:15	1.160823
07/01/2003	10:20	1.173013
07/01/2003	10:25	1.185435
07/01/2003	10:30	1.198002
07/01/2003	10:35	1.209672
07/01/2003	10:40	1.21888
07/01/2003	10:45	1.225487
07/01/2003	10:50	1.230954
07/01/2003	10:55	1.236871
07/01/2003	11:00	1.244341
07/01/2003	11:05	1.254309
07/01/2003	11:10	1.267036
07/01/2003	11:15	1.282367
07/01/2003	11:20	1.299709
07/01/2003	11:25	1.318615
07/01/2003	11:30	1.339104
07/01/2003	11:35	1.361803
07/01/2003	11:40	1.387208
07/01/2003	11:45	1.415503
07/01/2003	11:50	1.446874
07/01/2003	11:55	1.481093
07/01/2003	12:00	1.518666
07/01/2003	12:05	1.56035
07/01/2003	12:10	1.609035
07/01/2003	12:15	1.668397
07/01/2003	12:20	1.74252
07/01/2003	12:25	1.839744
07/01/2003	12:30	1.967586
07/01/2003	12:35	2.124869
07/01/2003	12:40	2.312387
07/01/2003	12:45	2.540854
07/01/2003	12:50	2.82652
07/01/2003	12:55	3.180321
07/01/2003	13:00	3.591911
07/01/2003	13:05	4.037766
07/01/2003	13:10	4.476926
07/01/2003	13:15	4.881793
07/01/2003	13:20	5.248312
07/01/2003	13:25	5.555504
07/01/2003	13:30	5.79723
07/01/2003	13:35	5.969505
07/01/2003	13:40	6.06991
07/01/2003	13:45	6.08803
07/01/2003	13:50	6.034169
07/01/2003	13:55	5.926918
07/01/2003	14:00	5.786146
07/01/2003	14:05	5.632195
07/01/2003	14:10	5.472291
07/01/2003	14:15	5.314195
07/01/2003	14:20	5.165811
07/01/2003	14:25	5.03389
07/01/2003	14:30	4.921042
07/01/2003	14:35	4.82751
07/01/2003	14:40	4.755734
07/01/2003	14:45	4.710341
07/01/2003	14:50	4.690126
07/01/2003	14:55	4.688999
07/01/2003	15:00	4.697774
07/01/2003	15:05	4.708568
07/01/2003	15:10	4.71413
07/01/2003	15:15	4.710633
07/01/2003	15:20	4.698065
07/01/2003	15:25	4.678763
07/01/2003	15:30	4.65572
07/01/2003	15:35	4.63095
07/01/2003	15:40	4.605186
07/01/2003	15:45	4.578395
07/01/2003	15:50	4.550765
07/01/2003	15:55	4.522011
07/01/2003	16:00	4.492733
07/01/2003	16:05	4.463356
07/01/2003	16:10	4.43369
07/01/2003	16:15	4.403755
07/01/2003	16:20	4.373439
07/01/2003	16:25	4.342948
07/01/2003	16:30	4.314126
07/01/2003	16:35	4.286387
07/01/2003	16:40	4.258145
07/01/2003	16:45	4.228445
07/01/2003	16:50	4.19613
07/01/2003	16:55	4.161073
07/01/2003	17:00	4.123797
07/01/2003	17:05	4.084939
07/01/2003	17:10	4.044042
07/01/2003	17:15	4.000966
07/01/2003	17:20	3.956182
07/01/2003	17:25	3.909215
07/01/2003	17:30	3.862364
07/01/2003	17:35	3.815589
07/01/2003	17:40	3.767987
07/01/2003	17:45	3.718776
07/01/2003	17:50	3.668398
07/01/2003	17:55	3.616994
07/01/2003	18:00	3.56448
07/01/2003	18:05	3.511425
07/01/2003	18:10	3.458093
07/01/2003	18:15	3.404296
07/01/2003	18:20	3.350395
07/01/2003	18:25	3.296233
07/01/2003	18:30	3.241739
07/01/2003	18:35	3.186671
07/01/2003	18:40	3.131376
07/01/2003	18:45	3.076397
07/01/2003	18:50	3.021702
07/01/2003	18:55	2.966405
07/01/2003	19:00	2.912631
07/01/2003	19:05	2.85975
07/01/2003	19:10	2.807263
07/01/2003	19:15	2.754662
07/01/2003	19:20	2.702176
07/01/2003	19:25	2.650239
07/01/2003	19:30	2.60014
07/01/2003	19:35	2.553785
07/01/2003	19:40	2.510792
07/01/2003	19:45	2.470056
07/01/2003	19:50	2.430889
07/01/2003	19:55	2.392733
07/01/2003	20:00	2.355638
07/01/2003	20:05	2.320177
07/01/2003	20:10	2.287738
07/01/2003	20:15	2.259156
07/01/2003	20:20	2.234323
07/01/2003	20:25	2.212335
07/01/2003	20:30	2.192255
07/01/2003	20:35	2.173223
07/01/2003	20:40	2.154792
07/01/2003	20:45	2.136904
07/01/2003	20:50	2.119678
07/01/2003	20:55	2.103003
07/01/2003	21:00	2.086961
07/01/2003	21:05	2.071299
07/01/2003	21:10	2.055805
07/01/2003	21:15	2.040353
07/01/2003	21:20	2.025297
07/01/2003	21:25	2.009933
07/01/2003	21:30	1.994363
07/01/2003	21:35	1.978708
07/01/2003	21:40	1.962634
07/01/2003	21:45	1.946564
07/01/2003	21:50	1.930789
07/01/2003	21:55	1.915411
07/01/2003	22:00	1.900758
07/01/2003	22:05	1.886424
07/01/2003	22:10	1.872654
07/01/2003	22:15	1.859326
07/01/2003	22:20	1.846178
07/01/2003	22:25	1.833184
07/01/2003	22:30	1.820107
07/01/2003	22:35	1.805911
07/01/2003	22:40	1.790165
07/01/2003	22:45	1.773726
07/01/2003	22:50	1.757531
07/01/2003	22:55	1.742124
07/01/2003	23:00	1.727821
07/01/2003	23:05	1.714596
07/01/2003	23:10	1.702382
07/01/2003	23:15	1.690718
07/01/2003	23:20	1.679324
07/01/2003	23:25	1.668163
07/01/2003	23:30	1.657029
07/01/2003	23:35	1.645497
07/01/2003	23:40	1.633154
07/01/2003	23:45	1.620277
07/01/2003	23:50	1.607426
07/01/2003	23:55	1.594991
07/02/2003	0:00	1.583181
07/02/2003	0:05	1.571518
07/02/2003	0:10	1.560332
07/02/2003	0:15	1.549357
07/02/2003	0:20	1.538534
07/02/2003	0:25	1.527678
07/02/2003	0:30	1.516349
07/02/2003	0:35	1.503093
07/02/2003	0:40	1.486617
07/02/2003	0:45	1.467877
07/02/2003	0:50	1.448331
07/02/2003	0:55	1.42934
07/02/2003	1:00	1.41109
07/02/2003	1:05	1.393677
07/02/2003	1:10	1.377549
07/02/2003	1:15	1.362099
07/02/2003	1:20	1.34673
07/02/2003	1:25	1.330936
07/02/2003	1:30	1.314356
07/02/2003	1:35	1.296283
07/02/2003	1:40	1.275907
07/02/2003	1:45	1.253367
07/02/2003	1:50	1.229741
07/02/2003	1:55	1.206107
07/02/2003	2:00	1.183224
07/02/2003	2:05	1.161641
07/02/2003	2:10	1.14154
07/02/2003	2:15	1.122601
07/02/2003	2:20	1.104122
07/02/2003	2:25	1.086545
07/02/2003	2:30	1.069869
07/02/2003	2:35	1.053754
07/02/2003	2:40	1.038069
07/02/2003	2:45	1.022804
07/02/2003	2:50	1.007849
07/02/2003	2:55	0.9931465
07/02/2003	3:00	0.978758
07/02/2003	3:05	0.964219
07/02/2003	3:10	0.9498955
07/02/2003	3:15	0.9356799
07/02/2003	3:20	0.9216435
07/02/2003	3:25	0.9077004
07/02/2003	3:30	0.8937419
07/02/2003	3:35	0.8794151
07/02/2003	3:40	0.8639464
07/02/2003	3:45	0.8466635
07/02/2003	3:50	0.827961
07/02/2003	3:55	0.8086405
07/02/2003	4:00	0.7896929
07/02/2003	4:05	0.7716942
07/02/2003	4:10	0.7544148
07/02/2003	4:15	0.7381459
07/02/2003	4:20	0.7229983
07/02/2003	4:25	0.7089766
07/02/2003	4:30	0.6959521
07/02/2003	4:35	0.6836894
07/02/2003	4:40	0.6718374
07/02/2003	4:45	0.6605943
07/02/2003	4:50	0.6502621
07/02/2003	4:55	0.6406575
07/02/2003	5:00	0.6314071
07/02/2003	5:05	0.622449
07/02/2003	5:10	0.6132886
07/02/2003	5:15	0.6039525
07/02/2003	5:20	0.5942621
07/02/2003	5:25	0.584159
07/02/2003	5:30	0.5737692
07/02/2003	5:35	0.563171
07/02/2003	5:40	0.5526814
07/02/2003	5:45	0.543015
07/02/2003	5:50	0.5346965
07/02/2003	5:55	0.5276601
07/02/2003	6:00	0.521477
07/02/2003	6:05	0.516722
07/02/2003	6:10	0.511845
07/02/2003	6:15	0.5070384
07/02/2003	6:20	0.5019553
07/02/2003	6:25	0.4962822
07/02/2003	6:30	0.4901732
07/02/2003	6:35	0.4838377
07/02/2003	6:40	0.4777749
07/02/2003	6:45	0.4733088
07/02/2003	6:50	0.4723795
07/02/2003	6:55	0.4761403
07/02/2003	7:00	0.4841573
07/02/2003	7:05	0.4949982
07/02/2003	7:10	0.5065464
07/02/2003	7:15	0.5171518
07/02/2003	7:20	0.5252041
07/02/2003	7:25	0.5300061
07/02/2003	7:30	0.5316532
07/02/2003	7:35	0.5309471
07/02/2003	7:40	0.5290459
07/02/2003	7:45	0.5271286
07/02/2003	7:50	0.5260554
07/02/2003	7:55	0.5260649
07/02/2003	8:00	0.5268881
07/02/2003	8:05	0.5278339
07/02/2003	8:10	0.5287695
07/02/2003	8:15	0.5292941
07/02/2003	8:20	0.5291791
07/02/2003	8:25	0.5282914
07/02/2003	8:30	0.5266674
07/02/2003	8:35	0.524489
07/02/2003	8:40	0.5218269
07/02/2003	8:45	0.518379
07/02/2003	8:50	0.5140962
07/02/2003	8:55	0.5089178
07/02/2003	9:00	0.5031685
07/02/2003	9:05	0.497138
07/02/2003	9:10	0.4911912
07/02/2003	9:15	0.4856035
07/02/2003	9:20	0.4806593
07/02/2003	9:25	0.4764476
07/02/2003	9:30	0.4729613
07/02/2003	9:35	0.4700979
07/02/2003	9:40	0.4676836
07/02/2003	9:45	0.4655151
07/02/2003	9:50	0.4634325
07/02/2003	9:55	0.4613636
07/02/2003	10:00	0.4592863
07/02/2003	10:05	0.4568158
07/02/2003	10:10	0.4544197
07/02/2003	10:15	0.4519729
07/02/2003	10:20	0.4495193
07/02/2003	10:25	0.4471059
07/02/2003	10:30	0.444809
07/02/2003	10:35	0.4425428
07/02/2003	10:40	0.4400911
07/02/2003	10:45	0.4372253
07/02/2003	10:50	0.4332729
07/02/2003	10:55	0.4278293
07/02/2003	11:00	0.4210927
07/02/2003	11:05	0.4136439
07/02/2003	11:10	0.4060118
07/02/2003	11:15	0.3987298
07/02/2003	11:20	0.3920982
07/02/2003	11:25	0.3863396
07/02/2003	11:30	0.381672
07/02/2003	11:35	0.378119
07/02/2003	11:40	0.375673
07/02/2003	11:45	0.3741464
07/02/2003	11:50	0.3730085
07/02/2003	11:55	0.3722548
07/02/2003	12:00	0.3720776
